TICKER.EXCHANGECODE,TICKER,EXCHANGECODE,ASK,BID,AVG,SUPPLY,DEMAND,TRADED
MCG.CI1,MCG,CI1,35.4,28.0,35.4,117877.0,96801.0,490.0
TCU.CI2,TCU,CI2,,,69644.79,0.0,0.0,0.0
PK.PP30D_AI1,PK,PP30D_AI1,,,450.0,,,0.0
PK.PP7D_CI1,PK,PP7D_CI1,,,999.0,,,0.0
DDT.CI2,DDT,CI2,3500.0,,100.0,495.0,0.0,1.0
MHL.NC2,MHL,NC2,4900.0,,3000.0,134.0,0.0,10.0
CCD.CI1,CCD,CI1,80200.0,80000.0,80000.0,285.0,100.0,4.0
AGS.NC2,AGS,NC2,,,219398.5,0.0,0.0,0.0
AMM.CI2,AMM,CI2,100.0,95.0,100.0,2084.0,50.0,100.0
ARP.AI1,ARP,AI1,10000.0,,10000.0,121.0,0.0,8.0
ASE.CI2,ASE,CI2,,33000.0,42000.0,0.0,10.0,0.0
AUO.CI2,AUO,CI2,,225.0,225.0,0.0,900.0,25.0
BHP.NC2,BHP,NC2,3700.0,,3700.0,138.0,0.0,100.0
BRP.NC1,BRP,NC1,5200.0,,5500.0,244.0,0.0,1.0
CD.NC2,CD,NC2,13200.0,,7880.34,10.0,0.0,0.0
CLI.CI2,CLI,CI2,250.0,170.0,250.0,180.0,2400.0,0.0
DCM.NC2,DCM,NC2,,,4900.0,0.0,0.0,0.0
DCS.CI2,DCS,CI2,,,1500.0,0.0,0.0,0.0
DCS.NC2,DCS,NC2,1840.0,,846.73,50.0,0.0,0.0
DD.CI1,DD,CI1,44400.0,,44400.0,6.0,0.0,3.0
DIS.IC1,DIS,IC1,6500.0,,6500.0,13.0,0.0,3.0
DOU.CI1,DOU,CI1,450000.0,,101902.63,1.0,0.0,0.0
EBU.CI2,EBU,CI2,,,90493.82,0.0,0.0,
EBU.NC2,EBU,NC2,,,90493.82,0.0,0.0,
ENG.IC1,ENG,IC1,1000000.0,,1000000.0,2.0,0.0,1.0
GC.AI1,GC,AI1,330.0,260.0,328.57,6555.0,12200.0,7.0
LU.CI2,LU,CI2,,,62066.02,0.0,0.0,0.0
LU.IC1,LU,IC1,,,140000.0,0.0,0.0,0.0
NA.NC2,NA,NC2,16.0,1.0,1.0,2441.0,4871.0,100.0
OVE.CI2,OVE,CI2,125.0,101.0,125.0,7076.0,1248.0,200.0
SEQ.CI2,SEQ,CI2,,,8084.3,0.0,0.0,0.0
SIL.CI2,SIL,CI2,10000.0,,2262.06,4.0,0.0,0.0
SOI.CI2,SOI,CI2,,,450.0,0.0,0.0,200.0
AST.CI1,AST,CI1,3740.0,2010.0,2010.0,108.0,937.0,100.0
TRU.PP7D_IC1,TRU,PP7D_IC1,,,575.623660858105,,,976.0
CUO.NC1,CUO,NC1,420.0,330.0,380.45,7114.0,12488.0,1100.0
MEA.IC1,MEA,IC1,3000.0,2880.0,3000.0,16359.0,2943.0,100.0
TRU.PP30D_NC1,TRU,PP30D_NC1,,,478.6682324500816,,,1541.0
AL.CI1,AL,CI1,989.0,915.0,990.0,48580.0,6324.0,1112.0
AFR.PP7D_NC2,AFR,PP7D_NC2,,,7797.12,,,0.0
BOR.PP30D_UNIVERSE,BOR,PP30D_UNIVERSE,,,513.1795000532993,,,151.0
CC.PP7D_UNIVERSE,CC,PP7D_UNIVERSE,,,650000.0,,,0.0
HE.PP30D_UNIVERSE,HE,PP30D_UNIVERSE,,,113.40666372537487,,,1234.0
TRU.PP7D_NC1,TRU,PP7D_NC1,,,505.0638533627342,,,777.0
TRS.PP30D_CI2,TRS,PP30D_CI2,,,100147.41,,,0.0
TRS.PP30D_IC1,TRS,PP30D_IC1,,,100147.41,,,0.0
HPR.PP30D_UNIVERSE,HPR,PP30D_UNIVERSE,,,796597.2225,,,0.0
IND.PP7D_AI1,IND,PP7D_AI1,,,4000.0,,,13.0
LSL.PP30D_UNIVERSE,LSL,PP30D_UNIVERSE,,,441532.19727272727,,,0.0
MFK.PP30D_CI2,MFK,PP30D_CI2,,,220.0,,,0.0
PK.PP7D_NC2,PK,PP7D_NC2,,,832.27,,,0.0
PWO.PP7D_UNIVERSE,PWO,PP7D_UNIVERSE,,,337.42165849300835,,,1959.0
PDA.AI1,PDA,AI1,2500.0,2300.0,2500.0,4490.0,342.0,20.0
FAL.CI1,FAL,CI1,3000.0,1520.0,2822.86,224.0,2096.0,14.0
EXO.NC2,EXO,NC2,310.0,,310.0,2888.0,0.0,400.0
FE.NC2,FE,NC2,850.0,700.0,850.0,882.0,33.0,200.0
MED.CI2,MED,CI2,,,2000.0,0.0,0.0,47.0
ADS.IC1,ADS,IC1,120000.0,60000.0,120000.0,236.0,13.0,1.0
PE.CI2,PE,CI2,12.0,,12.0,53.0,0.0,6000.0
DDT.NC2,DDT,NC2,,,2500.0,0.0,0.0,10.0
AWH.IC1,AWH,IC1,24800.0,,25000.0,229.0,0.0,0.0
BPT.NC1,BPT,NC1,8000.0,,4800.0,2169.0,0.0,11.0
BSC.NC2,BSC,NC2,52000.0,,14471.72,1.0,0.0,0.0
CLI.NC2,CLI,NC2,375.0,,375.0,131.0,0.0,57.0
CST.CI1,CST,CI1,2400.0,,2400.0,147.0,0.0,1.0
CST.CI2,CST,CI2,,,2912.71,0.0,0.0,0.0
DIS.NC1,DIS,NC1,7000.0,,9000.0,50.0,0.0,13.0
DOU.CI2,DOU,CI2,,,101902.63,0.0,0.0,0.0
DV.NC2,DV,NC2,,,12317.79,0.0,0.0,0.0
EDC.CI2,EDC,CI2,11000.0,,11000.0,3.0,0.0,0.0
EDC.NC2,EDC,NC2,,,8211.86,0.0,0.0,0.0
EES.NC2,EES,NC2,,,48394.2,0.0,0.0,0.0
ENG.NC2,ENG,NC2,,,365225.56,0.0,0.0,0.0
EPO.CI2,EPO,CI2,,,175.0,0.0,0.0,0.0
GIN.NC2,GIN,NC2,1900.0,1300.0,2400.0,610.0,500.0,20.0
HD.CI1,HD,CI1,2640.0,2000.0,2640.0,2276.0,1.0,100.0
HER.NC2,HER,NC2,2400.0,1750.0,3250.0,350.0,200.0,30.0
LD.CI2,LD,CI2,,,5092.5,0.0,0.0,0.0
LIS.NC1,LIS,NC1,475000.0,451000.0,451000.0,20.0,101.0,1.0
LOG.AI1,LOG,AI1,68100.0,68000.0,68000.0,248.0,120.0,456.0
PSL.NC2,PSL,NC2,6000.0,,6000.0,96.0,0.0,24.0
RSI.NC2,RSI,NC2,,,681.44,0.0,0.0,0.0
S.CI2,S,CI2,250.0,,250.0,320.0,0.0,0.0
SCN.CI2,SCN,CI2,2500.0,,2500.0,2833.0,0.0,10.0
I.PP30D_CI1,I,PP30D_CI1,,,778.9432265158656,,,103.0
CA.NC1,CA,NC1,1250.0,207.0,1250.0,202.0,1825.0,9.0
MHL.AI1,MHL,AI1,5640.0,4350.0,5634.43,2996.0,2190.0,7.0
AR.PP30D_IC1,AR,PP30D_IC1,,,235.85481931416268,,,629.0
FE.PP7D_UNIVERSE,FE,PP7D_UNIVERSE,,,903.5850363697876,,,844.0
GC.PP7D_NC2,GC,PP7D_NC2,,,153.66,,,0.0
SIO.PP7D_NC2,SIO,PP7D_NC2,,,125.0,,,0.0
TRU.PP30D_NC2,TRU,PP30D_NC2,,,580.0,,,0.0
IND.PP7D_NC1,IND,PP7D_NC1,,,3973.75,,,2.0
IND.PP7D_NC2,IND,PP7D_NC2,,,1977.28,,,0.0
MTC.PP30D_UNIVERSE,MTC,PP30D_UNIVERSE,,,323.85714285714283,,,5.0
BOS.CI2,BOS,CI2,,,3250.0,0.0,0.0,0.0
PK.PP7D_UNIVERSE,PK,PP7D_UNIVERSE,,,0.0,,,0.0
REP.PP30D_AI1,REP,PP30D_AI1,,,744.1248505434783,,,665.0
TRU.PP7D_NC2,TRU,PP7D_NC2,,,580.0,,,0.0
TRS.PP30D_NC1,TRS,PP30D_NC1,,,193805.275,,,0.0
TRS.PP30D_NC2,TRS,PP30D_NC2,,,100147.41,,,0.0
TRS.PP7D_NC2,TRS,PP7D_NC2,,,100147.41,,,0.0
FOD.CI1,FOD,CI1,489.0,,489.0,1326.0,0.0,16.0
AU.NC1,AU,NC1,1690.0,1530.0,1690.0,13183.0,3833.0,8.0
FEO.AI1,FEO,AI1,194.0,166.0,195.0,36395.0,3374.0,262.0
BWH.IC1,BWH,IC1,,9000.0,3500.0,0.0,2.0,0.0
GL.NC1,GL,NC1,370.0,331.0,370.0,43580.0,126480.0,300.0
BE.NC1,BE,NC1,1630.0,1510.0,1630.0,41882.0,4802.0,36.0
THF.CI1,THF,CI1,478.0,404.0,497.22,7198.0,440.0,54.0
BER.AI1,BER,AI1,490.0,400.0,400.0,41894.0,7500.0,133.0
CL.NC1,CL,NC1,3830.0,3430.0,3840.0,19294.0,7667.0,56.0
WR.CI1,WR,CI1,,140000.0,140000.0,0.0,100.0,2.0
FAL.IC1,FAL,IC1,2680.0,1500.0,2680.0,400.0,1082.0,36.0
HEX.AI1,HEX,AI1,2000.0,1000.0,2000.0,20668.0,10.0,0.0
AWH.CI2,AWH,CI2,,,8377.23,0.0,0.0,0.0
FEO.CI2,FEO,CI2,,60.0,99.0,0.0,1013.0,46.0
ACS.IC1,ACS,IC1,140000.0,,180000.0,5.0,0.0,1.0
CBS.IC1,CBS,IC1,43800.0,42000.0,42000.0,5.0,100.0,100.0
CQS.CI1,CQS,CI1,1100000.0,600000.0,899000.0,1.0,4.0,1.0
RED.IC1,RED,IC1,,60000.0,60000.0,0.0,100.0,2.0
BR2.NC2,BR2,NC2,,,339977.97,0.0,0.0,0.0
DD.NC1,DD,NC1,38900.0,36000.0,38900.0,21.0,1.0,0.0
DV.NC1,DV,NC1,14000.0,13000.0,14000.0,53.0,3.0,0.0
EES.AI1,EES,AI1,55000.0,,55000.0,832.0,0.0,2.0
ETC.NC2,ETC,NC2,,,10235.53,0.0,0.0,0.0
F.CI2,F,CI2,,,1000.0,0.0,0.0,0.0
FAL.AI1,FAL,AI1,1900.0,1700.0,1900.0,3568.0,159.0,60.0
FAN.CI2,FAN,CI2,,,971.95,0.0,0.0,0.0
FC.CI2,FC,CI2,,,2253.14,0.0,0.0,0.0
FC.NC2,FC,NC2,,,2253.14,0.0,0.0,0.0
FE.CI2,FE,CI2,,,500.0,0.0,0.0,3.0
MAG.CI2,MAG,CI2,300.0,,117.55,14.0,0.0,0.0
MED.NC2,MED,NC2,1400.0,1000.0,1400.0,774.0,25.0,20.0
RSI.CI2,RSI,CI2,,,681.44,0.0,0.0,0.0
SIL.IC1,SIL,IC1,2420.0,,2420.0,869.0,0.0,58.0
INS.CI1,INS,CI1,150.0,141.0,150.0,175793.0,120762.0,5050.0
ADE.PP7D_CI2,ADE,PP7D_CI2,,,43000.0,,,0.0
AGS.PP30D_IC1,AGS,PP30D_IC1,,,619458.335,,,0.0
KOM.PP7D_AI1,KOM,PP7D_AI1,,,896.5178893648526,,,2701.0
AGS.PP7D_IC1,AGS,PP7D_IC1,,,799000.0,,,0.0
AGS.PP30D_NC1,AGS,PP30D_NC1,,,566610.416,,,0.0
CQT.NC1,CQT,NC1,278000.0,100000.0,275000.0,3.0,4.0,1.0
AMM.PP7D_NC2,AMM,PP7D_NC2,,,90.0,,,0.0
ATP.PP30D_UNIVERSE,ATP,PP30D_UNIVERSE,,,29168.23,,,1.0
KOM.PP30D_IC1,KOM,PP30D_IC1,,,821.1208585217896,,,3382.0
F.IC1,F,IC1,2300.0,310.0,2300.0,1772.0,600.0,90.0
KOM.PP7D_UNIVERSE,KOM,PP7D_UNIVERSE,,,853.5862040554962,,,2510.0
TRU.PP30D_UNIVERSE,TRU,PP30D_UNIVERSE,,,525.1095058624383,,,972.0
TRS.PP30D_UNIVERSE,TRS,PP30D_UNIVERSE,,,191166.95500000002,,,0.0
BBH.PP30D_AI1,BBH,PP30D_AI1,,,2704.7848300068413,,,1084.0
CHA.PP7D_AI1,CHA,PP7D_AI1,,,30000.0,,,0.0
TS.PP7D_NC2,TS,PP7D_NC2,,,74.81,,,0.0
TSH.PP30D_AI1,TSH,PP30D_AI1,,,35253.018063516654,,,42.0
TSH.PP7D_AI1,TSH,PP7D_AI1,,,38680.390906040266,,,43.0
FIM.NC2,FIM,NC2,2500.0,,1900.0,419.0,0.0,8.0
SSC.CI1,SSC,CI1,550.0,360.0,550.0,3527.0,1801.0,10.0
AUO.AI1,AUO,AI1,450.0,323.0,419.34,23806.0,8081.0,518.0
FIR.NC2,FIR,NC2,,,560757.5,0.0,0.0,0.0
BFP.NC2,BFP,NC2,,,20224.42,0.0,0.0,0.0
DD.PP7D_AI1,DD,PP7D_AI1,,,36000.0,,,0.0
RDL.AI1,RDL,AI1,1180000.0,1000000.0,1200000.0,4.0,8.0,1.0
DD.PP30D_CI2,DD,PP30D_CI2,,,25000.0,,,0.0
DOU.PP7D_UNIVERSE,DOU,PP7D_UNIVERSE,,,0.0,,,0.0
VG.NC1,VG,NC1,2360.0,2100.0,2360.0,2948.0,2360.0,21.0
EBU.PP30D_CI1,EBU,PP30D_CI1,,,208960.24657894738,,,1.0
AEF.CI1,AEF,CI1,4910.0,4650.0,4902.16,2032.0,907.0,111.0
EBU.PP7D_CI1,EBU,PP7D_CI1,,,210000.0,,,2.0
EBU.PP7D_NC2,EBU,PP7D_NC2,,,90493.82,,,0.0
FET.PP7D_NC1,FET,PP7D_NC1,,,3350.1575,,,11.0
ADS.CI1,ADS,CI1,120000.0,,120000.0,105.0,0.0,1.0
WS.CI1,WS,CI1,4400.0,3500.0,4400.0,1004.0,10131.0,1.0
BGC.IC1,BGC,IC1,750.0,500.0,503.68,1002.0,350.0,107.0
BID.NC2,BID,NC2,,,24534.48,0.0,0.0,0.0
BR2.CI1,BR2,CI1,949000.0,900000.0,949000.0,6.0,1.0,1.0
CPU.NC2,CPU,NC2,,,1425662.88,0.0,0.0,
CQS.IC1,CQS,IC1,799000.0,,820000.0,9.0,0.0,1.0
CRU.CI2,CRU,CI2,,,139245.94,0.0,0.0,0.0
CRU.NC1,CRU,NC1,1000000.0,300000.0,1000000.0,5.0,101.0,4.0
DV.AI1,DV,AI1,14000.0,13000.0,14000.0,83.0,1.0,26.0
FET.CI1,FET,CI1,3290.0,2510.0,3290.0,206.0,1047.0,3.0
FFC.CI2,FFC,CI2,,,143944.22,0.0,0.0,0.0
FIR.NC1,FIR,NC1,,,969000.0,0.0,0.0,1.0
FLO.NC2,FLO,NC2,,,10142.95,0.0,0.0,0.0
FLP.NC2,FLP,NC2,600.0,,600.0,366.0,0.0,0.0
HHP.NC1,HHP,NC1,4990.0,,250.0,675.0,0.0,2.0
LFE.CI1,LFE,CI1,172000.0,150000.0,172000.0,18.0,10.0,1.0
PK.NC1,PK,NC1,950.0,450.0,600.0,933.0,1000.0,60.0
PSM.CI2,PSM,CI2,,,2500.0,0.0,0.0,5.0
RAM.NC2,RAM,NC2,3000.0,,1600.0,10.0,0.0,0.0
DCS.IC1,DCS,IC1,2300.0,1500.0,2200.0,530.0,1144.0,100.0
TS.PP30D_AI1,TS,PP30D_AI1,,,162.5576,,,2.0
H2O.PP7D_CI2,H2O,PP7D_CI2,,,40.0,,,0.0
RCS.CI2,RCS,CI2,,,93545.6,0.0,0.0,0.0
AGS.PP30D_NC2,AGS,PP30D_NC2,,,219398.5,,,0.0
BBH.PP30D_CI2,BBH,PP30D_CI2,,,2532.8,,,0.0
TS.PP7D_AI1,TS,PP7D_AI1,,,155.0,,,4.0
VF.PP30D_AI1,VF,PP30D_AI1,,,60.478782086511266,,,2407.0
VF.PP7D_AI1,VF,PP7D_AI1,,,34.9,,,0.0
CD.PP30D_CI2,CD,PP30D_CI2,,,7880.34,,,0.0
LC.PP30D_CI1,LC,PP30D_CI1,,,4867.885223097113,,,12.0
VF.PP7D_CI1,VF,PP7D_CI1,,,33.345,,,0.0
FIR.PP7D_CI1,FIR,PP7D_CI1,,,1400000.0,,,0.0
LDE.PP30D_UNIVERSE,LDE,PP30D_UNIVERSE,,,11730.482171969776,,,530.0
LHP.PP7D_CI2,LHP,PP7D_CI2,,,3600.0,,,0.0
MTC.PP7D_AI1,MTC,PP7D_AI1,,,1000.0,,,0.0
MTC.PP30D_NC2,MTC,PP30D_NC2,,,446.29,,,0.0
TA.NC1,TA,NC1,13500.0,9000.0,13500.0,3048.0,620.0,10.0
POW.PP30D_NC1,POW,PP30D_NC1,,,14197.48144787645,,,84.0
MEA.AI1,MEA,AI1,4090.0,3120.0,4092.29,15699.0,3435.0,6.0
FF.NC2,FF,NC2,20.0,19.0,19.61,41187.0,24888.0,2500.0
BSC.AI1,BSC,AI1,54000.0,47000.0,54171.02,64.0,96.0,3.0
MCG.AI1,MCG,AI1,38.9,34.1,39.0,11100.0,364544.0,1208.0
BE.CI1,BE,CI1,1650.0,1480.0,1480.0,5023.0,1508.0,226.0
DW.CI2,DW,CI2,,100.0,110.0,0.0,10021.0,100.0
GV.IC1,GV,IC1,2750.0,1900.0,2290.0,152.0,1700.0,3.0
PSS.NC1,PSS,NC1,1350.0,1200.0,1350.0,7251.0,4630.0,202.0
FOD.CI2,FOD,CI2,,,290.0,0.0,0.0,0.0
AFR.IC1,AFR,IC1,,,20000.0,0.0,0.0,2.0
CBS.CI2,CBS,CI2,50000.0,,17911.1,5.0,0.0,0.0
IMM.AI1,IMM,AI1,110000.0,100000.0,110000.0,10.0,10.0,2.0
BL.CI1,BL,CI1,8500.0,7500.0,8500.0,290.0,200.0,4.0
AU.CI2,AU,CI2,,,950.0,0.0,0.0,10.0
AWF.IC1,AWF,IC1,6000.0,,6000.0,13.0,0.0,10.0
BPT.NC2,BPT,NC2,,,2205.45,0.0,0.0,0.0
DCM.CI2,DCM,CI2,,,3500.0,0.0,0.0,0.0
DRF.NC2,DRF,NC2,,,3014.19,0.0,0.0,0.0
FOD.NC2,FOD,NC2,,400.0,170.31,0.0,500.0,0.0
FSE.CI2,FSE,CI2,,,424890.12,0.0,0.0,0.0
FUN.CI2,FUN,CI2,,,59529.47,0.0,0.0,0.0
FUN.IC1,FUN,IC1,,,150000.0,0.0,0.0,0.0
FUN.NC1,FUN,NC1,199000.0,,165000.0,4.0,0.0,1.0
GAL.CI2,GAL,CI2,150.0,,160.0,9286.0,0.0,15.0
GAL.NC2,GAL,NC2,200.0,,140.0,510.0,0.0,13.0
GC.CI2,GC,CI2,,,153.66,0.0,0.0,0.0
GCH.AI1,GCH,AI1,14500.0,,2100.0,3.0,0.0,0.0
GCH.CI1,GCH,CI1,,,20000.0,0.0,0.0,1.0
GCH.NC1,GCH,NC1,8000.0,,25000.0,13.0,0.0,6.0
GEN.CI2,GEN,CI2,,,250399.72,0.0,0.0,0.0
H.CI2,H,CI2,115.0,100.0,115.0,773.0,10000.0,4.0
RDS.NC2,RDS,NC2,,,207901.16,0.0,0.0,0.0
SFL.CI1,SFL,CI1,124000.0,,124000.0,39.0,0.0,1.0
BRM.IC1,BRM,IC1,180.0,168.0,189.35,4284.0,100.0,250.0
SFE.PP30D_AI1,SFE,PP30D_AI1,,,60108.129636363636,,,2.0
AGS.PP30D_UNIVERSE,AGS,PP30D_UNIVERSE,,,525704.6567647058,,,0.0
AIR.PP30D_AI1,AIR,PP30D_AI1,,,200148.56782294487,,,71.0
AIR.PP7D_AI1,AIR,PP7D_AI1,,,200095.78959223302,,,74.0
BBH.PP7D_CI2,BBH,PP7D_CI2,,,2532.8,,,0.0
LCB.PP7D_AI1,LCB,PP7D_AI1,,,678333.335,,,1.0
MAG.PP7D_NC1,MAG,PP7D_NC1,,,299.0,,,0.0
MB.PP30D_CI1,MB,PP30D_CI1,,,7974.3646666666655,,,22.0
TS.PP30D_CI1,TS,PP30D_CI1,,,117.87580796777078,,,144.0
CL.PP30D_IC1,CL,PP30D_IC1,,,3528.3013640971735,,,859.0
DDT.PP7D_UNIVERSE,DDT,PP7D_UNIVERSE,,,2779.2297404964415,,,412.0
FET.PP30D_UNIVERSE,FET,PP30D_UNIVERSE,,,3224.346103223899,,,55.0
TS.PP7D_CI1,TS,PP7D_CI1,,,67.02317757009345,,,15.0
GCH.PP7D_UNIVERSE,GCH,PP7D_UNIVERSE,,,0.0,,,0.0
MWF.PP7D_UNIVERSE,MWF,PP7D_UNIVERSE,,,251.73474725943973,,,117.0
PSM.PP30D_CI2,PSM,PP30D_CI2,,,2500.0,,,0.0
VF.PP30D_CI1,VF,PP30D_CI1,,,33.345,,,0.0
VF.PP30D_CI2,VF,PP30D_CI2,,,16.13,,,0.0
VF.PP7D_CI2,VF,PP7D_CI2,,,16.13,,,0.0
VF.PP7D_IC1,VF,PP7D_IC1,,,16.13,,,0.0
RAD.IC1,RAD,IC1,19000.0,,13000.0,64.0,0.0,7.0
CAP.IC1,CAP,IC1,340.0,250.0,300.0,980.0,1100.0,50.0
GL.NC2,GL,NC2,300.0,,298.44,105.0,0.0,140.0
FET.NC1,FET,NC1,3270.0,2770.0,3270.0,7193.0,1590.0,16.0
C.NC2,C,NC2,820.0,700.0,764.32,854.0,947.0,100.0
TRN.CI1,TRN,CI1,750.0,551.0,750.0,2856.0,108917.0,400.0
NS.IC1,NS,IC1,450.0,350.0,444.27,12110.0,7672.0,1000.0
LSE.IC1,LSE,IC1,9390.0,8800.0,9380.0,1069.0,659.0,4.0
AFR.NC2,AFR,NC2,,,7797.12,0.0,0.0,0.0
BND.NC1,BND,NC1,225.0,200.0,225.0,909.0,381.0,360.0
VCB.CI1,VCB,CI1,900000.0,,935000.0,4.0,0.0,1.0
AWH.CI1,AWH,CI1,24000.0,,12500.0,225.0,0.0,5.0
AWH.NC1,AWH,NC1,19000.0,10000.0,19000.0,217.0,137.0,5.0
BCO.IC1,BCO,IC1,681.0,620.0,682.0,11340.0,5500.0,1595.0
BHP.CI2,BHP,CI2,,,1500.0,0.0,0.0,5.0
BL.CI2,BL,CI2,,,4500.0,0.0,0.0,0.0
BLE.AI1,BLE,AI1,2290.0,1670.0,2300.0,2561.0,586.0,6.0
CBL.CI2,CBL,CI2,91000.0,,88000.0,3.0,0.0,0.0
CBL.NC2,CBL,NC2,92000.0,,43652.07,5.0,0.0,0.0
COM.CI1,COM,CI1,128000.0,71200.0,120000.0,119.0,16.0,1.0
CRU.IC1,CRU,IC1,,200000.0,139245.94,0.0,100.0,0.0
DA.CI2,DA,CI2,,,45000.0,0.0,0.0,0.0
EDC.CI1,EDC,CI1,8100.0,8000.0,8000.0,141.0,100.0,8.0
F.CI1,F,CI1,4400.0,1550.0,1500.0,500.0,315.0,10.0
GEN.IC1,GEN,IC1,200000.0,1.0,195000.0,15.0,1.0,1.0
GNZ.CI2,GNZ,CI2,,,43005.88,0.0,0.0,0.0
GNZ.NC1,GNZ,NC1,,,1500.0,0.0,0.0,4.0
GRA.NC2,GRA,NC2,,,1267.98,0.0,0.0,0.0
GV.CI2,GV,CI2,,,1032.55,0.0,0.0,0.0
SRP.CI1,SRP,CI1,20000.0,,20000.0,133.0,0.0,1.0
WAI.NC2,WAI,NC2,,,51820.46,0.0,0.0,0.0
TS.PP7D_CI2,TS,PP7D_CI2,,,74.81,,,0.0
SF.AI1,SF,AI1,15.7,15.0,15.1,3013982.0,998582.0,17000.0
JUI.PP30D_NC2,JUI,PP30D_NC2,,,1098.26,,,0.0
C.NC1,C,NC1,944.0,820.0,945.0,90636.0,50947.0,849.0
VF.PP30D_IC1,VF,PP30D_IC1,,,16.13,,,0.0
AHP.PP30D_AI1,AHP,PP30D_AI1,,,9452.612398223539,,,87.0
AHP.PP7D_AI1,AHP,PP7D_AI1,,,9500.0,,,181.0
AHP.PP30D_CI1,AHP,PP30D_CI1,,,11900.0,,,0.0
AHP.PP7D_CI1,AHP,PP7D_CI1,,,11900.0,,,0.0
COM.PP7D_AI1,COM,PP7D_AI1,,,121066.96428571429,,,2.0
FET.PP7D_IC1,FET,PP7D_IC1,,,3400.0,,,0.0
INS.PP7D_UNIVERSE,INS,PP7D_UNIVERSE,,,161.86184881947227,,,18988.0
VF.PP7D_NC1,VF,PP7D_NC1,,,54.005,,,143.0
LIT.PP30D_IC1,LIT,PP30D_IC1,,,14500.0,,,0.0
ALE.IC1,ALE,IC1,1300.0,1110.0,1300.0,13485.0,4429.0,46.0
LSE.PP7D_CI2,LSE,PP7D_CI2,,,9000.0,,,0.0
MCB.PP30D_UNIVERSE,MCB,PP30D_UNIVERSE,,,365270.07363636367,,,0.0
NCS.PP7D_CI1,NCS,PP7D_CI1,,,37.7680275182407,,,9770.0
RAT.PP7D_CI2,RAT,PP7D_CI2,,,166.0,,,0.0
H2O.NC2,H2O,NC2,41.0,40.0,41.0,5423.0,17275.0,1.0
BER.IC1,BER,IC1,385.0,,250.0,20776.0,0.0,700.0
AGS.AI1,AGS,AI1,499000.0,250000.0,499385.0,2.0,2.0,1.0
HE3.IC1,HE3,IC1,300.0,208.0,248.01,10913.0,2418.0,1250.0
HAL.NC2,HAL,NC2,260.0,,260.0,341.0,0.0,30.0
NA.NC1,NA,NC1,25.1,25.0,25.01,124084.0,100.0,364.0
NN.NC1,NN,NC1,58800.0,58000.0,58000.0,21.0,218.0,9.0
SSL.CI1,SSL,CI1,35000.0,,35000.0,20.0,0.0,1.0
ATA.IC1,ATA,IC1,28800.0,25000.0,28800.0,497.0,92.0,8.0
MHL.CI1,MHL,CI1,5900.0,3820.0,5930.11,395.0,731.0,22.0
AWF.CI2,AWF,CI2,,,2940.56,0.0,0.0,0.0
CQS.NC2,CQS,NC2,,,378392.0,0.0,0.0,0.0
AGS.CI2,AGS,CI2,,,500000.0,0.0,0.0,0.0
HCC.NC2,HCC,NC2,800.0,,620.0,100.0,0.0,0.0
ZR.AI1,ZR,AI1,16000.0,15000.0,16000.0,570.0,11.0,5.0
CBL.NC1,CBL,NC1,94700.0,91100.0,91100.0,85.0,372.0,1.0
BGS.CI1,BGS,CI1,199000.0,,199000.0,6.0,0.0,1.0
BLE.NC1,BLE,NC1,2290.0,1800.0,2400.0,1557.0,400.0,100.0
DV.CI1,DV,CI1,20000.0,10000.0,22000.0,4.0,1.0,92.0
EDC.NC1,EDC,NC1,9890.0,8000.0,8000.0,115.0,100.0,54.0
ENG.NC1,ENG,NC1,975000.0,700000.0,975000.0,5.0,4.0,1.0
HAB.CI1,HAB,CI1,125000.0,,125000.0,6.0,0.0,2.0
HCC.IC1,HCC,IC1,724.0,650.0,699.0,2653.0,4000.0,400.0
HCP.CI2,HCP,CI2,,,350.0,0.0,0.0,200.0
HE.CI2,HE,CI2,350.0,,125.0,263.0,0.0,0.0
HE.NC2,HE,NC2,90.0,,65.0,5245.0,0.0,60.0
PSH.NC1,PSH,NC1,12000.0,,8000.0,8033.0,0.0,1.0
SBU.IC1,SBU,IC1,31400.0,,31400.0,201.0,0.0,
SUN.CI1,SUN,CI1,489.0,351.0,489.0,4540.0,233.0,356.0
ZIR.CI1,ZIR,CI1,999.0,500.0,999.0,3580.0,20.0,10.0
BMF.CI1,BMF,CI1,32000.0,28000.0,32000.0,66.0,1.0,7.0
AR.AI1,AR,AI1,175.0,150.0,175.0,45682.0,39692.0,460.0
CBM.CI1,CBM,CI1,,70000.0,70000.0,0.0,104.0,8.0
AHP.PP30D_CI2,AHP,PP30D_CI2,,,5547.21,,,0.0
AHP.PP7D_CI2,AHP,PP7D_CI2,,,5547.21,,,0.0
GRA.PP7D_NC1,GRA,PP7D_NC1,,,2939.061666666667,,,18.0
HSE.PP30D_NC2,HSE,PP30D_NC2,,,12000.0,,,0.0
AHP.PP30D_IC1,AHP,PP30D_IC1,,,14500.0,,,0.0
JUI.PP7D_NC2,JUI,PP7D_NC2,,,1098.26,,,0.0
LHP.PP30D_CI2,LHP,PP30D_CI2,,,3600.0,,,0.0
MED.PP7D_CI2,MED,PP7D_CI2,,,2000.0,,,0.0
